run_id,condition,profile_id,class_level,term,learning_style,returned_rank,returned_topic,slug_match_type,slug_matched_value,slug_similarity,curr_match_type,curr_matched_value,curr_similarity,is_hallucinated
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,20,fractions,exact,fractions,1.0,none,Revision: Number and Numeration,0.3,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,21,decimals,exact,decimals,1.0,none,Revision: Algebraic Processes,0.27,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,22,percentages,exact,percentages,1.0,none,Revision: Mensuration and Geometry,0.311,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,23,ratio_and_proportion,exact,ratio_and_proportion,1.0,none,Revision: Mensuration and Geometry,0.407,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,24,logarithms,exact,logarithms,1.0,none,Revision: Number and Numeration,0.195,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,25,surds,exact,surds,1.0,none,Revision: Number and Numeration,0.222,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,26,quadratic_equations,exact,quadratic_equations,1.0,none,Revision: Number and Numeration,0.36,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,27,inequalities,exact,inequalities,1.0,none,Revision: Mensuration and Geometry,0.348,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,28,polynomials,exact,polynomials,1.0,none,Revision: Algebraic Processes,0.25,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,29,sets,exact,sets,1.0,none,Revision: Algebraic Processes,0.182,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,30,logic,exact,logic,1.0,none,Revision: Algebraic Processes,0.235,False
P3_jss3_kinesthetic__r2__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,1,simultaneous_equations,exact,simultaneous_equations,1.0,none,Revision: Number and Numeration,0.415,False
P3_jss3_kinesthetic__r2__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,2,graphing_linear_equations,borderline,linear_equations,0.9,none,Revision: Number and Numeration,0.5,False
P3_jss3_kinesthetic__r2__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,3,quadratic_equations,exact,quadratic_equations,1.0,none,Revision: Number and Numeration,0.36,False
P3_jss3_kinesthetic__r2__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,4,circles,exact,circles,1.0,none,Revision: Algebraic Processes,0.278,False
P3_jss3_kinesthetic__r2__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,5,system_of_linear_equations,borderline,linear_equations,0.9,none,Revision: Number and Numeration,0.351,False
P3_jss3_kinesthetic__r2__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,6,linear_inequalities,borderline,inequalities,0.9,none,Revision: Number and Numeration,0.4,False
P3_jss3_kinesthetic__r2__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,7,functions,none,fractions,0.778,none,Revision: Number and Numeration,0.3,True
P3_jss3_kinesthetic__r2__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,8,indices,exact,indices,1.0,none,Revision: Algebraic Processes,0.333,False
P3_jss3_kinesthetic__r2__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,9,linear_equations,exact,linear_equations,1.0,none,Revision: Number and Numeration,0.468,False
P3_jss3_kinesthetic__r2__ungrounded_readable,ungrounded_readable,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,1,Simultaneous Equations,exact,simultaneous_equations,1.0,none,Revision: Number and Numeration,0.415,False
P3_jss3_kinesthetic__r2__ungrounded_readable,ungrounded_readable,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,2,Graphs of Linear Equations,borderline,linear_equations,0.9,none,Revision: Number and Numeration,0.456,False
P3_jss3_kinesthetic__r2__ungrounded_readable,ungrounded_readable,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,3,Solving Linear Equations with Fractions and Decimals,borderline,fractions,0.9,none,Revision: Mensuration and Geometry,0.419,False
P3_jss3_kinesthetic__r2__ungrounded_readable,ungrounded_readable,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,4,Solving Linear Equations with Absolute Values,borderline,linear_equations,0.9,none,Revision: Mensuration and Geometry,0.38,False
P3_jss3_kinesthetic__r2__ungrounded_readable,ungrounded_readable,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,5,Linear Inequalities,borderline,inequalities,0.9,none,Revision: Number and Numeration,0.4,False
P3_jss3_kinesthetic__r2__ungrounded_readable,ungrounded_readable,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,6,Quadratic Equations,exact,quadratic_equations,1.0,none,Revision: Number and Numeration,0.36,False
P3_jss3_kinesthetic__r2__ungrounded_readable,ungrounded_readable,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,7,Indices,exact,indices,1.0,none,Revision: Algebraic Processes,0.333,False
P3_jss3_kinesthetic__r2__ungrounded_readable,ungrounded_readable,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,8,Linear Equations,exact,linear_equations,1.0,none,Revision: Number and Numeration,0.468,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,1,simultaneous_equations,exact,simultaneous_equations,1.0,none,Revision: Number and Numeration,0.415,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,2,linear_equations,exact,linear_equations,1.0,none,Revision: Number and Numeration,0.468,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,3,indices,exact,indices,1.0,none,Revision: Algebraic Processes,0.333,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,4,algebraic_expressions,exact,algebraic_expressions,1.0,none,Revision: Algebraic Processes,0.64,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,5,polynomials,exact,polynomials,1.0,none,Revision: Algebraic Processes,0.25,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,6,sets,exact,sets,1.0,none,Revision: Algebraic Processes,0.182,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,7,logic,exact,logic,1.0,none,Revision: Algebraic Processes,0.235,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,8,plane_geometry,exact,plane_geometry,1.0,none,Revision: Mensuration and Geometry,0.458,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,9,angles,exact,angles,1.0,none,Revision: Algebraic Processes,0.229,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,10,triangles,exact,triangles,1.0,none,Revision: Algebraic Processes,0.316,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,11,circles,exact,circles,1.0,none,Revision: Algebraic Processes,0.278,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,12,mensuration,exact,mensuration,1.0,borderline,Revision: Mensuration and Geometry,0.9,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,13,coordinate_geometry,exact,coordinate_geometry,1.0,none,Revision: Mensuration and Geometry,0.491,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,14,vectors,exact,vectors,1.0,none,Revision: Algebraic Processes,0.278,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,15,statistics,exact,statistics,1.0,borderline,Revision: Statistics and JSCE Examination Preparation,0.9,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,16,probability,exact,probability,1.0,none,Revision: Mensuration and Geometry,0.267,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,17,sequence_and_series,exact,sequence_and_series,1.0,none,Revision: Number and Numeration,0.4,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,18,commercial_arithmetic,exact,commercial_arithmetic,1.0,none,Revision: Mensuration and Geometry,0.364,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,19,matrices,exact,matrices,1.0,none,Revision: Algebraic Processes,0.324,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,20,trigonometry,exact,trigonometry,1.0,none,Revision: Mensuration and Geometry,0.435,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,21,numbers_and_numeration,exact,numbers_and_numeration,1.0,none,Revision: Number and Numeration,0.792,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,22,basic_operations,exact,basic_operations,1.0,none,Revision: Number and Numeration,0.426,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,23,fractions,exact,fractions,1.0,none,Revision: Number and Numeration,0.3,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,24,decimals,exact,decimals,1.0,none,Revision: Algebraic Processes,0.27,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,25,percentages,exact,percentages,1.0,none,Revision: Mensuration and Geometry,0.311,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,26,ratio_and_proportion,exact,ratio_and_proportion,1.0,none,Revision: Mensuration and Geometry,0.407,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,27,logarithms,exact,logarithms,1.0,none,Revision: Number and Numeration,0.195,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,28,surds,exact,surds,1.0,none,Revision: Number and Numeration,0.222,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,29,quadratic_equations,exact,quadratic_equations,1.0,none,Revision: Number and Numeration,0.36,False
P3_jss3_kinesthetic__r3__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,30,inequalities,exact,inequalities,1.0,none,Revision: Mensuration and Geometry,0.348,False
P3_jss3_kinesthetic__r3__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,1,simultaneous_equations,exact,simultaneous_equations,1.0,none,Revision: Number and Numeration,0.415,False
P3_jss3_kinesthetic__r3__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,2,graphing_linear_equations,borderline,linear_equations,0.9,none,Revision: Number and Numeration,0.5,False
P3_jss3_kinesthetic__r3__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,3,quadratic_equations,exact,quadratic_equations,1.0,none,Revision: Number and Numeration,0.36,False
P3_jss3_kinesthetic__r3__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,4,circles,exact,circles,1.0,none,Revision: Algebraic Processes,0.278,False
P3_jss3_kinesthetic__r3__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,5,system_of_linear_equations,borderline,linear_equations,0.9,none,Revision: Number and Numeration,0.351,False
P3_jss3_kinesthetic__r3__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,6,linear_inequalities,borderline,inequalities,0.9,none,Revision: Number and Numeration,0.4,False
P3_jss3_kinesthetic__r3__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,7,functions,none,fractions,0.778,none,Revision: Number and Numeration,0.3,True
P3_jss3_kinesthetic__r3__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,8,graphing_functions,none,fractions,0.593,none,Revision: Algebraic Processes,0.255,True
P3_jss3_kinesthetic__r3__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,9,indices,exact,indices,1.0,none,Revision: Algebraic Processes,0.333,False
P3_jss3_kinesthetic__r3__ungrounded_readable,ungrounded_readable,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,1,Simultaneous Equations,exact,simultaneous_equations,1.0,none,Revision: Number and Numeration,0.415,False
P3_jss3_kinesthetic__r3__ungrounded_readable,ungrounded_readable,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,2,Graphs of Linear Equations,borderline,linear_equations,0.9,none,Revision: Number and Numeration,0.456,False
P3_jss3_kinesthetic__r3__ungrounded_readable,ungrounded_readable,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,3,Quadratic Equations,exact,quadratic_equations,1.0,none,Revision: Number and Numeration,0.36,False
P3_jss3_kinesthetic__r3__ungrounded_readable,ungrounded_readable,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,4,Surds,exact,surds,1.0,none,Revision: Number and Numeration,0.222,False
P3_jss3_kinesthetic__r3__ungrounded_readable,ungrounded_readable,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,5,Linear Inequalities,borderline,inequalities,0.9,none,Revision: Number and Numeration,0.4,False
P3_jss3_kinesthetic__r3__ungrounded_readable,ungrounded_readable,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,6,Linear Equations with Two Variables,borderline,linear_equations,0.9,none,Revision: Mensuration and Geometry,0.348,False
P3_jss3_kinesthetic__r3__ungrounded_readable,ungrounded_readable,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,7,Indices,exact,indices,1.0,none,Revision: Algebraic Processes,0.333,False
P3_jss3_kinesthetic__r3__ungrounded_readable,ungrounded_readable,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,8,Linear Equations with Fractions,borderline,fractions,0.9,none,Revision: Mensuration and Geometry,0.369,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,1,sets,exact,sets,1.0,exact,Sets,1.0,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,2,quadratic_equations,exact,quadratic_equations,1.0,none,"Simple Equations, Inequalities and Variation",0.349,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,3,logarithms,exact,logarithms,1.0,borderline,Indices and Logarithms,0.9,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,4,indices,exact,indices,1.0,borderline,Indices and Logarithms,0.9,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,5,numbers_and_numeration,exact,numbers_and_numeration,1.0,none,Number Systems and Modular Arithmetic,0.576,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,6,basic_operations,exact,basic_operations,1.0,none,Sets,0.4,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,7,fractions,exact,fractions,1.0,none,Sets,0.308,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,8,decimals,exact,decimals,1.0,none,Sets,0.333,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,9,percentages,exact,percentages,1.0,none,Sets,0.4,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,10,ratio_and_proportion,exact,ratio_and_proportion,1.0,none,"Simple Equations, Inequalities and Variation",0.438,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,11,algebraic_expressions,exact,algebraic_expressions,1.0,none,"Simple Equations, Inequalities and Variation",0.246,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,12,linear_equations,exact,linear_equations,1.0,none,"Simple Equations, Inequalities and Variation",0.4,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,13,simultaneous_equations,exact,simultaneous_equations,1.0,none,"Simple Equations, Inequalities and Variation",0.455,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,14,inequalities,exact,inequalities,1.0,borderline,"Simple Equations, Inequalities and Variation",0.9,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,15,polynomials,exact,polynomials,1.0,none,"Simple Equations, Inequalities and Variation",0.218,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,16,plane_geometry,exact,plane_geometry,1.0,none,Introduction to Coordinate Geometry,0.449,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,17,angles,exact,angles,1.0,none,Sets,0.4,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,18,triangles,exact,triangles,1.0,none,Sets,0.308,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,19,circles,exact,circles,1.0,none,Sets,0.364,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,20,mensuration,exact,mensuration,1.0,none,"Simple Equations, Inequalities and Variation",0.291,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,21,coordinate_geometry,exact,coordinate_geometry,1.0,borderline,Introduction to Coordinate Geometry,0.9,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,22,vectors,exact,vectors,1.0,none,Sets,0.545,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,23,statistics,exact,statistics,1.0,none,Sets,0.429,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,24,probability,exact,probability,1.0,none,"Simple Equations, Inequalities and Variation",0.218,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,25,sequence_and_series,exact,sequence_and_series,1.0,none,Indices and Logarithms,0.537,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,26,commercial_arithmetic,exact,commercial_arithmetic,1.0,none,Number Systems and Modular Arithmetic,0.552,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,27,matrices,exact,matrices,1.0,none,Sets,0.333,False
P4_ss1_visual__r1__grounded,grounded,P4_ss1_visual,SS1,First,visual,28,trigonometry,exact,trigonometry,1.0,none,Introduction to Coordinate Geometry,0.468,False
P4_ss1_visual__r1__ungrounded,ungrounded,P4_ss1_visual,SS1,First,visual,1,sets,exact,sets,1.0,exact,Sets,1.0,False
P4_ss1_visual__r1__ungrounded,ungrounded,P4_ss1_visual,SS1,First,visual,2,quadratic_equations,exact,quadratic_equations,1.0,none,"Simple Equations, Inequalities and Variation",0.349,False
P4_ss1_visual__r1__ungrounded,ungrounded,P4_ss1_visual,SS1,First,visual,3,logarithms,exact,logarithms,1.0,borderline,Indices and Logarithms,0.9,False
P4_ss1_visual__r1__ungrounded,ungrounded,P4_ss1_visual,SS1,First,visual,4,indices,exact,indices,1.0,borderline,Indices and Logarithms,0.9,False
P4_ss1_visual__r1__ungrounded,ungrounded,P4_ss1_visual,SS1,First,visual,5,functions,none,fractions,0.778,none,Sets,0.308,True
P4_ss1_visual__r1__ungrounded,ungrounded,P4_ss1_visual,SS1,First,visual,6,graphing,none,fractions,0.471,none,Indices and Logarithms,0.2,True
P4_ss1_visual__r1__ungrounded,ungrounded,P4_ss1_visual,SS1,First,visual,7,systems_of_equations,none,linear_equations,0.611,none,Number Systems and Modular Arithmetic,0.456,True
P4_ss1_visual__r1__ungrounded_readable,ungrounded_readable,P4_ss1_visual,SS1,First,visual,1,Sets,exact,sets,1.0,exact,Sets,1.0,False
P4_ss1_visual__r1__ungrounded_readable,ungrounded_readable,P4_ss1_visual,SS1,First,visual,2,Quadratic Equations,exact,quadratic_equations,1.0,none,"Simple Equations, Inequalities and Variation",0.349,False
P4_ss1_visual__r1__ungrounded_readable,ungrounded_readable,P4_ss1_visual,SS1,First,visual,3,Logarithms,exact,logarithms,1.0,borderline,Indices and Logarithms,0.9,False
P4_ss1_visual__r1__ungrounded_readable,ungrounded_readable,P4_ss1_visual,SS1,First,visual,4,Indices,exact,indices,1.0,borderline,Indices and Logarithms,0.9,False
P4_ss1_visual__r1__ungrounded_readable,ungrounded_readable,P4_ss1_visual,SS1,First,visual,5,Graphs and Charts,none,ratio_and_proportion,0.486,none,Indices and Logarithms,0.513,True
P4_ss1_visual__r1__ungrounded_readable,ungrounded_readable,P4_ss1_visual,SS1,First,visual,6,Functions and Relations,none,ratio_and_proportion,0.605,none,"Simple Equations, Inequalities and Variation",0.507,True
P4_ss1_visual__r1__ungrounded_readable,ungrounded_readable,P4_ss1_visual,SS1,First,visual,7,Algebraic Manipulation,none,algebraic_expressions,0.651,none,Indices and Logarithms,0.318,True
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,1,sets,exact,sets,1.0,exact,Sets,1.0,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,2,logarithms,exact,logarithms,1.0,borderline,Indices and Logarithms,0.9,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,3,quadratic_equations,exact,quadratic_equations,1.0,none,"Simple Equations, Inequalities and Variation",0.349,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,4,indices,exact,indices,1.0,borderline,Indices and Logarithms,0.9,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,5,numbers_and_numeration,exact,numbers_and_numeration,1.0,none,Number Systems and Modular Arithmetic,0.576,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,6,basic_operations,exact,basic_operations,1.0,none,Sets,0.4,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,7,fractions,exact,fractions,1.0,none,Sets,0.308,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,8,decimals,exact,decimals,1.0,none,Sets,0.333,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,9,percentages,exact,percentages,1.0,none,Sets,0.4,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,10,ratio_and_proportion,exact,ratio_and_proportion,1.0,none,"Simple Equations, Inequalities and Variation",0.438,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,11,algebraic_expressions,exact,algebraic_expressions,1.0,none,"Simple Equations, Inequalities and Variation",0.246,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,12,linear_equations,exact,linear_equations,1.0,none,"Simple Equations, Inequalities and Variation",0.4,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,13,simultaneous_equations,exact,simultaneous_equations,1.0,none,"Simple Equations, Inequalities and Variation",0.455,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,14,inequalities,exact,inequalities,1.0,borderline,"Simple Equations, Inequalities and Variation",0.9,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,15,polynomials,exact,polynomials,1.0,none,"Simple Equations, Inequalities and Variation",0.218,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,16,logic,exact,logic,1.0,none,Indices and Logarithms,0.296,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,17,plane_geometry,exact,plane_geometry,1.0,none,Introduction to Coordinate Geometry,0.449,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,18,angles,exact,angles,1.0,none,Sets,0.4,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,19,triangles,exact,triangles,1.0,none,Sets,0.308,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,20,circles,exact,circles,1.0,none,Sets,0.364,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,21,mensuration,exact,mensuration,1.0,none,"Simple Equations, Inequalities and Variation",0.291,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,22,coordinate_geometry,exact,coordinate_geometry,1.0,borderline,Introduction to Coordinate Geometry,0.9,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,23,vectors,exact,vectors,1.0,none,Sets,0.545,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,24,statistics,exact,statistics,1.0,none,Sets,0.429,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,25,probability,exact,probability,1.0,none,"Simple Equations, Inequalities and Variation",0.218,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,26,sequence_and_series,exact,sequence_and_series,1.0,none,Indices and Logarithms,0.537,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,27,commercial_arithmetic,exact,commercial_arithmetic,1.0,none,Number Systems and Modular Arithmetic,0.552,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,28,matrices,exact,matrices,1.0,none,Sets,0.333,False
P4_ss1_visual__r2__grounded,grounded,P4_ss1_visual,SS1,First,visual,29,trigonometry,exact,trigonometry,1.0,none,Introduction to Coordinate Geometry,0.468,False
P4_ss1_visual__r2__ungrounded,ungrounded,P4_ss1_visual,SS1,First,visual,1,sets,exact,sets,1.0,exact,Sets,1.0,False
P4_ss1_visual__r2__ungrounded,ungrounded,P4_ss1_visual,SS1,First,visual,2,quadratic_equations,exact,quadratic_equations,1.0,none,"Simple Equations, Inequalities and Variation",0.349,False
P4_ss1_visual__r2__ungrounded,ungrounded,P4_ss1_visual,SS1,First,visual,3,logarithms,exact,logarithms,1.0,borderline,Indices and Logarithms,0.9,False
P4_ss1_visual__r2__ungrounded,ungrounded,P4_ss1_visual,SS1,First,visual,4,indices,exact,indices,1.0,borderline,Indices and Logarithms,0.9,False
P4_ss1_visual__r2__ungrounded_readable,ungrounded_readable,P4_ss1_visual,SS1,First,visual,1,Sets,exact,sets,1.0,exact,Sets,1.0,False
P4_ss1_visual__r2__ungrounded_readable,ungrounded_readable,P4_ss1_visual,SS1,First,visual,2,Quadratic Equations,exact,quadratic_equations,1.0,none,"Simple Equations, Inequalities and Variation",0.349,False
P4_ss1_visual__r2__ungrounded_readable,ungrounded_readable,P4_ss1_visual,SS1,First,visual,3,Logarithms,exact,logarithms,1.0,borderline,Indices and Logarithms,0.9,False
